contrast_id,family_slug,contrast_kind,baseline_tag,variant_tag,endpoint,n_samples,mean_delta,median_delta,std_delta,effect_size_dz,positive_share,ci_low,ci_high,sign_flip_pvalue
c2_bundle_5_cluster_l2_v2:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,c2_bundle_5_cluster_l2_v2,model_comparison,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,tbm_conflict,30,-0.2406451387590892,-0.12875000000000003,0.5382238208867304,-0.44710978856830114,0.23333333333333334,-0.424870758030064,-0.04720729209749812,0.023195360927814438
c2_bundle_5_cluster_l2_v2:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,c2_bundle_5_cluster_l2_v2,model_comparison,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,tbm_expected_stage,30,0.5109169705558674,0.12536228011004802,1.2900679720147834,0.39603879922538887,0.6,0.06235903242100919,0.9891105572476256,0.036392721455708855
c2_l3_projection:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,abstain_rate,30,0.016666666666666666,0.0,0.3074739499291891,0.0542051340300698,0.2,-0.09187499999999998,0.13333333333333333,0.8902219556088782
c2_l3_projection:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,closed_world_conflict,29,-0.20318146551724142,-0.0050000000000000044,0.765864509801178,-0.2652968807367615,0.3103448275862069,-0.49613362068965505,0.06879546336206847,0.14537092581483704
c2_l3_projection:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,closed_world_expected_stage,29,0.19570507255462985,0.0,1.48049287338873,0.1321891351673153,0.4827586206896552,-0.3108129485883548,0.7205959576616447,0.48630273945210956
c2_l3_projection:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,mean_expected_stage,29,-0.06896551724137931,-0.125,0.7446299035177929,-0.09261717386794605,0.3448275862068966,-0.3132183908045977,0.19683908045977014,0.6510697860427914
c2_l3_projection:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,mean_score_expert_agreement_prob,30,0.00933333333333333,-5.551115123125783e-17,0.06914793403717276,0.134976315103151,0.4,-0.012916666666666677,0.03391666666666667,0.4777044591081784
c2_l3_projection:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,mean_subset_size,29,0.05747126436781612,0.0,0.6346881843918931,0.09055039274581807,0.4482758620689655,-0.1724137931034483,0.2873563218390805,0.6160767846430714
c2_l3_projection:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,mid_scale_mass,30,-0.025925925925925925,-0.04166666666666663,0.3011201357787627,-0.08609828053801782,0.36666666666666664,-0.1347337962962963,0.07964120370370363,0.6354729054189162
c2_l3_projection:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,singleton_rate,29,-0.07758620689655174,0.0,0.4954810846034196,-0.1565876262635764,0.3793103448275862,-0.26436781609195403,0.09482758620689655,0.3843231353729254
c2_l3_projection:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,stage_entropy,30,-0.039822285183739044,-0.0022759097279367313,0.37941225811106405,-0.10495782445722142,0.43333333333333335,-0.17752441194320556,0.09091773741833753,0.5590881823635273
c2_l3_projection:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,tbm_conflict,30,-0.1953807482916667,-0.026250000000000107,0.6999832065267628,-0.27912205102908655,0.3333333333333333,-0.4362659590666666,0.04461610950937461,0.1365726854629074
c2_l3_projection:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,tbm_expected_stage,30,0.04664323668247931,7.621562500004231e-05,1.732586595156366,0.026921157541490593,0.5,-0.5332001919300244,0.6530803628716493,0.8938212357528494
c2_l3_projection:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,abstain_rate,30,0.025,0.0,0.20075289322430956,0.12453120649208509,0.3,-0.041666666666666664,0.09187499999999886,0.6502699460107978
c2_l3_projection:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,closed_world_conflict,30,-0.002391953333333341,0.0,0.4395614006666102,-0.005441681935005804,0.36666666666666664,-0.1598400993,0.14479637616666655,0.9772045590881824
c2_l3_projection:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,closed_world_expected_stage,30,0.13817641266575245,0.006496713992884429,0.46697755110913675,0.2958951931148815,0.5666666666666667,-0.026017769367497192,0.3020403852995728,0.10957808438312337
c2_l3_projection:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,mean_expected_stage,30,0.06805555555555556,0.0,0.4195993535466984,0.16219175501656596,0.43333333333333335,-0.07232638888888888,0.20975694444444432,0.3795240951809638
c2_l3_projection:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,mean_score_expert_agreement_prob,30,-0.02650000000000001,-0.020000000000000018,0.10035626193887869,-0.26405925736990543,0.4,-0.061337500000000024,0.008666666666666675,0.15256948610277946
c2_l3_projection:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,mean_subset_size,30,0.02222222222222224,0.0,0.3751968406329471,0.05922816989805656,0.4,-0.10555555555555557,0.15006944444444412,0.7306538692261547
c2_l3_projection:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,mid_scale_mass,30,0.02962962962962962,0.0,0.24812336659773723,0.11941491055804426,0.3333333333333333,-0.05834490740740742,0.1175925925925926,0.51749650069986
c2_l3_projection:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,singleton_rate,30,-0.04444444444444444,0.0,0.35472544380874754,-0.1252925191022016,0.43333333333333335,-0.16944444444444445,0.08055555555555556,0.5166966606678665
c2_l3_projection:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,stage_entropy,30,0.04852126422783733,0.06692842031488411,0.3710357167649442,0.13077248910399686,0.5,-0.0731952324384964,0.180850684743737,0.4875024995001
c2_l3_projection:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,tbm_conflict,30,-8.458549643216202e-05,0.019554388047433924,0.538159240415877,-0.00015717559056831638,0.5333333333333333,-0.18976123876339038,0.20107317739656128,0.9992001599680064
c2_l3_projection:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c2_l3_projection,evidence_projection,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,tbm_expected_stage,30,0.08114469839665155,0.026169767324947024,0.3364538661590925,0.24117629951169056,0.5333333333333333,-0.03571693384723609,0.19688083198112682,0.2001599680063987
c3_bundle_5_cluster_l3_v2:v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c3_bundle_5_cluster_l3_v2,model_comparison,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,abstain_rate,30,0.05,0.0,0.30371265912099354,0.16462929185997782,0.4666666666666667,-0.06666666666666667,0.14166666666666666,0.47070585882823435
c3_bundle_5_cluster_l3_v2:v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c3_bundle_5_cluster_l3_v2,model_comparison,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,closed_world_conflict,29,-0.1088733848275862,0.0,0.5743254218855752,-0.18956741366269766,0.27586206896551724,-0.31527330034482753,0.09271997841379288,0.32373525294941013
c3_bundle_5_cluster_l3_v2:v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c3_bundle_5_cluster_l3_v2,model_comparison,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,closed_world_expected_stage,29,-0.06620636057753615,-0.1886178998395347,0.9557160983453787,-0.06927408745354245,0.4827586206896552,-0.38629649870915583,0.28855701905439185,0.7164567086582684
c3_bundle_5_cluster_l3_v2:v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c3_bundle_5_cluster_l3_v2,model_comparison,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,mean_expected_stage,29,-0.3089080459770115,-0.25,0.523210911496636,-0.5904082640275701,0.3448275862068966,-0.4971264367816091,-0.1278735632183908,0.003999200159968006
c3_bundle_5_cluster_l3_v2:v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c3_bundle_5_cluster_l3_v2,model_comparison,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,mean_score_expert_agreement_prob,30,-0.2670833333333333,-0.25,0.07953551400793075,-3.358038690825604,0.0,-0.29617083333333327,-0.23874791666666664,0.0001999600079984003
c3_bundle_5_cluster_l3_v2:v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c3_bundle_5_cluster_l3_v2,model_comparison,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,mean_subset_size,29,-0.3362068965517242,-0.25,0.4653056037394927,-0.7225507147340394,0.1724137931034483,-0.49999999999999994,-0.16091954022988503,0.0007998400319936012
c3_bundle_5_cluster_l3_v2:v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c3_bundle_5_cluster_l3_v2,model_comparison,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,mid_scale_mass,30,0.1138888888888889,0.10416666666666669,0.2755031389399632,0.4133850863808387,0.6,0.019444444444444445,0.22781249999999983,0.02979404119176165
c3_bundle_5_cluster_l3_v2:v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c3_bundle_5_cluster_l3_v2,model_comparison,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,singleton_rate,29,0.25,0.25,0.42198980654205004,0.5924313718584769,0.6551724137931034,0.10344827586206895,0.4022988505747126,0.0057988402319536095
c3_bundle_5_cluster_l3_v2:v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c3_bundle_5_cluster_l3_v2,model_comparison,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,stage_entropy,30,-0.13296745017722197,-0.13385684062976821,0.28059746821593406,-0.4738725941564688,0.23333333333333334,-0.23795060200962187,-0.03376452033809653,0.015196960607878424
c3_bundle_5_cluster_l3_v2:v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c3_bundle_5_cluster_l3_v2,model_comparison,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,tbm_conflict,30,-0.04534897596385467,-0.02939999999999998,0.594713068917673,-0.07625353861213431,0.4,-0.2569870018091343,0.16560810214171182,0.6742651469706059
c3_bundle_5_cluster_l3_v2:v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2__vs__v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,c3_bundle_5_cluster_l3_v2,model_comparison,v3_1_c3_gpt_4_1_bundle_5_cluster_l3_v2,v3_1_c3_gpt_5_2_bundle_5_cluster_l3_v2,tbm_expected_stage,30,0.5454184322700397,0.21077210575991723,1.1912222190371793,0.4578645558768046,0.6333333333333333,0.1418091868093118,0.971744215222753,0.022795440911817635
c4_small_model_scale:v3_b1_gpt_4_1_mini_abstain_true__vs__v3_1_c4_gpt_4_1_mini_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_4_1_mini_abstain_true,v3_1_c4_gpt_4_1_mini_scale_5,abstain_rate,30,-0.32500000000000007,-0.35,0.20625979600561004,-1.575682737469402,0.03333333333333333,-0.3966666666666666,-0.2516666666666667,0.0001999600079984003
c4_small_model_scale:v3_b1_gpt_4_1_mini_abstain_true__vs__v3_1_c4_gpt_4_1_mini_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_4_1_mini_abstain_true,v3_1_c4_gpt_4_1_mini_scale_5,closed_world_conflict,30,0.034600000000000006,0.0,0.31898366080736634,0.1084695056556357,0.26666666666666666,-0.06646666666666666,0.1390170833333296,0.4349130173965207
c4_small_model_scale:v3_b1_gpt_4_1_mini_abstain_true__vs__v3_1_c4_gpt_4_1_mini_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_4_1_mini_abstain_true,v3_1_c4_gpt_4_1_mini_scale_5,closed_world_expected_stage,30,-0.16666666666666666,0.0,0.5920934999167601,-0.2814870737309185,0.03333333333333333,-0.4,0.03333333333333333,0.2533493301339732
c4_small_model_scale:v3_b1_gpt_4_1_mini_abstain_true__vs__v3_1_c4_gpt_4_1_mini_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_4_1_mini_abstain_true,v3_1_c4_gpt_4_1_mini_scale_5,mean_expected_stage,30,0.0442316730397226,-0.026388888888888906,0.46662440298814223,0.09479074123958023,0.4666666666666667,-0.12385970077465822,0.20664930474653725,0.5972805438912218
c4_small_model_scale:v3_b1_gpt_4_1_mini_abstain_true__vs__v3_1_c4_gpt_4_1_mini_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_4_1_mini_abstain_true,v3_1_c4_gpt_4_1_mini_scale_5,mean_score_expert_agreement_prob,30,0.00975,0.008750000000000147,0.04785642139739988,0.203734414636564,0.5666666666666667,-0.006506249999999997,0.02650208333333334,0.266746650669866
c4_small_model_scale:v3_b1_gpt_4_1_mini_abstain_true__vs__v3_1_c4_gpt_4_1_mini_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_4_1_mini_abstain_true,v3_1_c4_gpt_4_1_mini_scale_5,mean_subset_size,30,0.037452641527718926,0.0819143446852425,0.15426853055399486,0.2427756418838143,0.6,-0.016215914657381373,0.0938203942278052,0.1939612077584483
c4_small_model_scale:v3_b1_gpt_4_1_mini_abstain_true__vs__v3_1_c4_gpt_4_1_mini_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_4_1_mini_abstain_true,v3_1_c4_gpt_4_1_mini_scale_5,mid_scale_mass,30,-0.1382954671460863,-0.11388888888888893,0.30623555152762105,-0.4515983413950965,0.3333333333333333,-0.25121931720562724,-0.03300526156205338,0.02519496100779844
c4_small_model_scale:v3_b1_gpt_4_1_mini_abstain_true__vs__v3_1_c4_gpt_4_1_mini_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_4_1_mini_abstain_true,v3_1_c4_gpt_4_1_mini_scale_5,singleton_rate,30,-0.030610536264561037,-0.050000000000000044,0.14909703906620977,-0.2053061312033686,0.36666666666666664,-0.07997653323127393,0.022260871850171254,0.2695460907818436
c4_small_model_scale:v3_b1_gpt_4_1_mini_abstain_true__vs__v3_1_c4_gpt_4_1_mini_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_4_1_mini_abstain_true,v3_1_c4_gpt_4_1_mini_scale_5,stage_entropy,30,0.018502445008788164,0.03898785834536134,0.18066835348509944,0.10241110106930901,0.6,-0.04160166275724941,0.08052233858140284,0.5766846630673865
c4_small_model_scale:v3_b1_gpt_4_1_mini_abstain_true__vs__v3_1_c4_gpt_4_1_mini_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_4_1_mini_abstain_true,v3_1_c4_gpt_4_1_mini_scale_5,tbm_conflict,30,-0.0355523700391175,-7.250387679125225e-08,0.18227482655256147,-0.19504816277449855,0.13333333333333333,-0.10305117927908715,-0.0007755301571234313,0.004199160167966407
c4_small_model_scale:v3_b1_gpt_4_1_mini_abstain_true__vs__v3_1_c4_gpt_4_1_mini_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_4_1_mini_abstain_true,v3_1_c4_gpt_4_1_mini_scale_5,tbm_expected_stage,30,0.4057603772722848,0.0,0.7799462557606778,0.5202414580175767,0.3333333333333333,0.13892259481931166,0.7094148577890333,0.003799240151969606
c4_small_model_scale:v3_b1_gpt_5_2_chat_abstain_true__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_5_2_chat_abstain_true,v3_1_c4_gpt_5_2_chat_scale_5,abstain_rate,30,-0.195,-0.225,0.19491377403956045,-1.0004423800260624,0.1,-0.26166666666666666,-0.12333333333333334,0.0001999600079984003
c4_small_model_scale:v3_b1_gpt_5_2_chat_abstain_true__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_5_2_chat_abstain_true,v3_1_c4_gpt_5_2_chat_scale_5,closed_world_conflict,30,0.046283475893894685,0.013931846861210295,0.2099277259088441,0.22047338289174884,0.9333333333333333,-0.021080023346941396,0.12619341578912113,0.3077384523095381
c4_small_model_scale:v3_b1_gpt_5_2_chat_abstain_true__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_5_2_chat_abstain_true,v3_1_c4_gpt_5_2_chat_scale_5,closed_world_expected_stage,30,-0.9904622029965033,-1.0199945910857577,1.2740299041214886,-0.7774246113002188,0.26666666666666666,-1.432343828735584,-0.5289284774366961,0.0005998800239952009
c4_small_model_scale:v3_b1_gpt_5_2_chat_abstain_true__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_5_2_chat_abstain_true,v3_1_c4_gpt_5_2_chat_scale_5,mean_expected_stage,30,-0.0664575755771576,-0.1428571428571428,0.49304284351419264,-0.13479067073254167,0.4666666666666667,-0.24120231390950236,0.10839068957286827,0.4491101779644071
c4_small_model_scale:v3_b1_gpt_5_2_chat_abstain_true__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_5_2_chat_abstain_true,v3_1_c4_gpt_5_2_chat_scale_5,mean_score_expert_agreement_prob,30,-0.025366666666666652,-0.048750000000000016,0.10039430308515535,-0.2526703795647689,0.3333333333333333,-0.06135166666666668,0.009987916666666664,0.16516696660667868
c4_small_model_scale:v3_b1_gpt_5_2_chat_abstain_true__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_5_2_chat_abstain_true,v3_1_c4_gpt_5_2_chat_scale_5,mean_subset_size,30,-0.079027700742097,-0.03436797121007651,0.29160504479872024,-0.27100937432905425,0.4,-0.18298116353747157,0.02094787084618739,0.15276944611077783
c4_small_model_scale:v3_b1_gpt_5_2_chat_abstain_true__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_5_2_chat_abstain_true,v3_1_c4_gpt_5_2_chat_scale_5,mid_scale_mass,30,-0.15187120277097058,-0.13940467427309539,0.20284806345643175,-0.7486943685000468,0.3,-0.22761270468294462,-0.08154515619685912,0.0003999200159968006
c4_small_model_scale:v3_b1_gpt_5_2_chat_abstain_true__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_5_2_chat_abstain_true,v3_1_c4_gpt_5_2_chat_scale_5,singleton_rate,30,0.08418292950026697,0.04007936507936505,0.2813381114204296,0.29922334046831156,0.6333333333333333,-0.014417934769908446,0.1891504922844897,0.11597680463907219
c4_small_model_scale:v3_b1_gpt_5_2_chat_abstain_true__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_5_2_chat_abstain_true,v3_1_c4_gpt_5_2_chat_scale_5,stage_entropy,30,0.0752365329322811,0.043754032207298454,0.17000500776334607,0.4425548042503161,0.6333333333333333,0.017441721959057396,0.13301743744242833,0.01899620075984803
c4_small_model_scale:v3_b1_gpt_5_2_chat_abstain_true__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_5_2_chat_abstain_true,v3_1_c4_gpt_5_2_chat_scale_5,tbm_conflict,30,-0.0031930623838570854,-2.203963694769051e-06,0.006955539611570374,-0.45906752921735966,0.2,-0.005943884588314707,-0.001022729145750905,0.003999200159968006
c4_small_model_scale:v3_b1_gpt_5_2_chat_abstain_true__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale,scale_size,v3_b1_gpt_5_2_chat_abstain_true,v3_1_c4_gpt_5_2_chat_scale_5,tbm_expected_stage,30,0.7562398610861091,0.0,1.0355982558938417,0.7302444328987269,0.43333333333333335,0.385218347584892,1.1337575309367656,0.0001999600079984003
c4_small_model_scale_5:v3_1_c4_gpt_4_1_mini_scale_5__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale_5,model_comparison,v3_1_c4_gpt_4_1_mini_scale_5,v3_1_c4_gpt_5_2_chat_scale_5,abstain_rate,30,0.11333333333333334,0.07500000000000001,0.2038142043260417,0.5560619963073523,0.6,0.04333333333333333,0.18333333333333338,0.0061987602479504095
c4_small_model_scale_5:v3_1_c4_gpt_4_1_mini_scale_5__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale_5,model_comparison,v3_1_c4_gpt_4_1_mini_scale_5,v3_1_c4_gpt_5_2_chat_scale_5,closed_world_conflict,30,0.004706663619222303,-0.00011684645167753249,0.22258854366360517,0.021145129671792162,0.06666666666666667,-0.06269158410432395,0.09616665874014677,0.9972005598880224
c4_small_model_scale_5:v3_1_c4_gpt_4_1_mini_scale_5__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale_5,model_comparison,v3_1_c4_gpt_4_1_mini_scale_5,v3_1_c4_gpt_5_2_chat_scale_5,closed_world_expected_stage,30,1.118121370456277,1.0000940011489208,1.2455369800561624,0.8977022668615264,0.5333333333333333,0.6755523118724,1.5617811431085302,0.0001999600079984003
c4_small_model_scale_5:v3_1_c4_gpt_4_1_mini_scale_5__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale_5,model_comparison,v3_1_c4_gpt_4_1_mini_scale_5,v3_1_c4_gpt_5_2_chat_scale_5,mean_expected_stage,30,0.41052898948603284,0.3078947368421051,0.621009861361249,0.6610667801412304,0.7666666666666667,0.1947797821445267,0.6291014001979558,0.0013997200559888023
